,loss,val_loss,lr
35,0.045398615300655365,0.08278702199459076,0.0007999999215826392
36,0.04529794678092003,0.08287873864173889,0.0007999999215826392
37,0.04519319161772728,0.08297154307365417,0.0007999999215826392
38,0.04508461058139801,0.08306539058685303,0.0007999999215826392
39,0.04497243091464043,0.08316024392843246,0.0007999999215826392
40,0.04485686123371124,0.08325605094432831,0.0007999999215826392
41,0.04473808407783508,0.08327539265155792,0.0001599999814061448
42,0.044713735580444336,0.08329491317272186,0.0001599999814061448
43,0.04468884691596031,0.08331460505723953,0.0001599999814061448
44,0.0446634404361248,0.08333444595336914,0.0001599999814061448
45,0.04463754594326019,0.08335444331169128,0.0001599999814061448
46,0.04461120069026947,0.08337460458278656,0.0001599999814061448
47,0.04458440840244293,0.0833948627114296,0.0001599999814061448
48,0.044557228684425354,0.08341528475284576,0.0001599999814061448
49,0.044529709964990616,0.08343581855297089,0.0001599999814061448
50,0.04450182244181633,0.08345647156238556,0.0001599999814061448
51,0.044473592191934586,0.08346061408519745,3.199999628122896e-05
52,0.04446788504719734,0.08346478641033173,3.199999628122896e-05
53,0.044462114572525024,0.08346899598836899,3.199999628122896e-05
54,0.04445628076791763,0.08347321301698685,3.199999628122896e-05
55,0.044450391083955765,0.0834774523973465,3.199999628122896e-05
56,0.044444456696510315,0.08348170667886734,3.199999628122896e-05
57,0.04443846270442009,0.08348597586154938,3.199999628122896e-05
58,0.044432416558265686,0.0834902822971344,3.199999628122896e-05
59,0.0444263257086277,0.08349458873271942,3.199999628122896e-05
60,0.04442018270492554,0.08349891006946564,3.199999628122896e-05
61,0.04441400617361069,0.08349978178739548,6.399999165296322e-06
62,0.0444127582013607,0.08350064605474472,6.399999165296322e-06
63,0.04441150650382042,0.08350153267383575,6.399999165296322e-06
64,0.04441024363040924,0.0835024043917656,6.399999165296322e-06
65,0.044408977031707764,0.08350328356027603,6.399999165296322e-06
66,0.04440769925713539,0.08350417762994766,6.399999165296322e-06
67,0.04440641403198242,0.0835050493478775,6.399999165296322e-06
68,0.044405125081539154,0.08350595086812973,6.399999165296322e-06
69,0.04440383240580559,0.08350683748722076,6.399999165296322e-06
70,0.04440252482891083,0.08350774645805359,6.399999165296322e-06
71,0.04440121352672577,0.08350791782140732,1.2799998785339994e-06
72,0.04440095275640488,0.08350811153650284,1.2799998785339994e-06
73,0.04440068453550339,0.08350829780101776,1.2799998785339994e-06
74,0.0444004163146019,0.08350849151611328,1.2799998785339994e-06
75,0.04440014809370041,0.0835086777806282,1.2799998785339994e-06
76,0.04439987987279892,0.08350886404514313,1.2799998785339994e-06
77,0.04439960792660713,0.08350905776023865,1.2799998785339994e-06
78,0.04439933970570564,0.08350924402475357,1.2799998785339994e-06
79,0.04439907148480415,0.0835094153881073,1.2799998785339994e-06
80,0.044398799538612366,0.08350960165262222,1.2799998785339994e-06
81,0.04439852759242058,0.08350963890552521,2.559999643381161e-07
82,0.0443984717130661,0.0835096687078476,2.559999643381161e-07
83,0.04439841955900192,0.08350969851016998,2.559999643381161e-07
84,0.044398367404937744,0.08350973576307297,2.559999643381161e-07
85,0.04439831152558327,0.08350977301597595,2.559999643381161e-07
86,0.04439825937151909,0.08350980281829834,2.559999643381161e-07
87,0.04439820349216461,0.08350984007120132,2.559999643381161e-07
88,0.044398147612810135,0.08350987732410431,2.559999643381161e-07
89,0.044398099184036255,0.0835099071264267,2.559999643381161e-07
90,0.04439804330468178,0.08350993692874908,2.559999643381161e-07
91,0.0443979911506176,0.08350994437932968,5.119999357816596e-08
92,0.044397976249456406,0.08350995182991028,5.119999357816596e-08
93,0.04439796879887581,0.08350995182991028,5.119999357816596e-08
94,0.04439796134829521,0.08350995928049088,5.119999357816596e-08
95,0.044397950172424316,0.08350996673107147,5.119999357816596e-08
96,0.04439794272184372,0.08350996673107147,5.119999357816596e-08
97,0.044397931545972824,0.08350996673107147,5.119999357816596e-08
98,0.04439792409539223,0.08350998908281326,5.119999357816596e-08
99,0.04439790919423103,0.08350998908281326,5.119999357816596e-08
100,0.044397901743650436,0.08350998908281326,5.119999357816596e-08
101,0.04439789056777954,0.08350999653339386,1.023999907090456e-08
102,0.04439789429306984,0.08350999653339386,1.023999907090456e-08
103,0.04439789056777954,0.08350999653339386,1.023999907090456e-08
104,0.04439789056777954,0.08350999653339386,1.023999907090456e-08
105,0.04439789056777954,0.08350999653339386,1.023999907090456e-08
106,0.04439788684248924,0.08350999653339386,1.023999907090456e-08
107,0.04439789056777954,0.08350999653339386,1.023999907090456e-08
108,0.04439788684248924,0.08350999653339386,1.023999907090456e-08
109,0.04439789056777954,0.08350999653339386,1.023999907090456e-08
110,0.04439788684248924,0.08350999653339386,1.023999907090456e-08
111,0.04439789056777954,0.08350999653339386,2.047999769771991e-09
112,0.04439788684248924,0.08350999653339386,2.047999769771991e-09
113,0.04439789056777954,0.08350999653339386,2.047999769771991e-09
114,0.04439788684248924,0.08350999653339386,2.047999769771991e-09
115,0.04439788684248924,0.08350999653339386,2.047999769771991e-09
116,0.04439788684248924,0.08350999653339386,2.047999769771991e-09
117,0.044397883117198944,0.08350999653339386,2.047999769771991e-09
118,0.04439788684248924,0.08350999653339386,2.047999769771991e-09
119,0.04439788684248924,0.08350999653339386,2.047999769771991e-09
120,0.044397883117198944,0.08350999653339386,2.047999769771991e-09
121,0.04439788684248924,0.08350999653339386,4.0959996505662843e-10
122,0.04439788684248924,0.08350999653339386,4.0959996505662843e-10
123,0.04439788684248924,0.08350999653339386,4.0959996505662843e-10
124,0.04439788684248924,0.08350999653339386,4.0959996505662843e-10
125,0.04439789056777954,0.08350999653339386,4.0959996505662843e-10
126,0.04439788684248924,0.08350999653339386,4.0959996505662843e-10
127,0.04439788684248924,0.08350999653339386,4.0959996505662843e-10
128,0.044397883117198944,0.08350999653339386,4.0959996505662843e-10
129,0.04439788684248924,0.08350999653339386,4.0959996505662843e-10
130,0.04439788684248924,0.08350999653339386,4.0959996505662843e-10
131,0.04439788684248924,0.08350999653339386,8.19199916235469e-11
132,0.04439789056777954,0.08350999653339386,8.19199916235469e-11
133,0.04439788684248924,0.08350999653339386,8.19199916235469e-11
134,0.04439788684248924,0.08350999653339386,8.19199916235469e-11
135,0.04439788684248924,0.08350999653339386,8.19199916235469e-11
136,0.04439788684248924,0.08350999653339386,8.19199916235469e-11
137,0.04439788684248924,0.08350999653339386,8.19199916235469e-11
138,0.04439788684248924,0.08350999653339386,8.19199916235469e-11
139,0.04439789056777954,0.08350999653339386,8.19199916235469e-11
140,0.044397883117198944,0.08350999653339386,8.19199916235469e-11
141,0.04439788684248924,0.08350999653339386,1.638399832470938e-11
142,0.04439788684248924,0.08350999653339386,1.638399832470938e-11
143,0.04439788684248924,0.08350999653339386,1.638399832470938e-11
144,0.04439788684248924,0.08350999653339386,1.638399832470938e-11
145,0.04439788684248924,0.08350999653339386,1.638399832470938e-11
146,0.04439788684248924,0.08350999653339386,1.638399832470938e-11
147,0.04439789056777954,0.08350999653339386,1.638399832470938e-11
148,0.04439789056777954,0.08350999653339386,1.638399832470938e-11
149,0.04439788684248924,0.08350999653339386,1.638399832470938e-11
150,0.04439788684248924,0.08350999653339386,1.638399832470938e-11
151,0.04439788684248924,0.08350999653339386,3.2767996215737893e-12
152,0.044397883117198944,0.08350999653339386,3.2767996215737893e-12
153,0.04439788684248924,0.08350999653339386,3.2767996215737893e-12
154,0.04439788684248924,0.08350999653339386,3.2767996215737893e-12
155,0.04439788684248924,0.08350999653339386,3.2767996215737893e-12
156,0.04439788684248924,0.08350999653339386,3.2767996215737893e-12
157,0.04439788684248924,0.08350999653339386,3.2767996215737893e-12
158,0.04439788684248924,0.08350999653339386,3.2767996215737893e-12
159,0.044397883117198944,0.08350999653339386,3.2767996215737893e-12
160,0.04439788684248924,0.08350999653339386,3.2767996215737893e-12
161,0.04439788684248924,0.08350999653339386,6.553599351567796e-13
162,0.04439789056777954,0.08350999653339386,6.553599351567796e-13
163,0.04439788684248924,0.08350999653339386,6.553599351567796e-13
164,0.044397883117198944,0.08350999653339386,6.553599351567796e-13
165,0.04439789056777954,0.08350999653339386,6.553599351567796e-13
166,0.04439789056777954,0.08350999653339386,6.553599351567796e-13
167,0.04439789056777954,0.08350999653339386,6.553599351567796e-13
168,0.04439788684248924,0.08350999653339386,6.553599351567796e-13
169,0.04439788684248924,0.08350999653339386,6.553599351567796e-13
170,0.04439788684248924,0.08350999653339386,6.553599351567796e-13
171,0.044397883117198944,0.08350999653339386,1.3107199245236678e-13
172,0.04439789056777954,0.08350999653339386,1.3107199245236678e-13
173,0.04439789056777954,0.08350999653339386,1.3107199245236678e-13
174,0.04439788684248924,0.08350999653339386,1.3107199245236678e-13
175,0.04439788684248924,0.08350999653339386,1.3107199245236678e-13
176,0.04439788684248924,0.08350999653339386,1.3107199245236678e-13
177,0.04439788684248924,0.08350999653339386,1.3107199245236678e-13
178,0.044397883117198944,0.08350999653339386,1.3107199245236678e-13
179,0.04439788684248924,0.08350999653339386,1.3107199245236678e-13
180,0.04439788684248924,0.08350999653339386,1.3107199245236678e-13
181,0.04439789056777954,0.08350999653339386,2.6214399168099714e-14
182,0.04439788684248924,0.08350999653339386,2.6214399168099714e-14
183,0.044397883117198944,0.08350999653339386,2.6214399168099714e-14
184,0.04439788684248924,0.08350999653339386,2.6214399168099714e-14
185,0.04439788684248924,0.08350999653339386,2.6214399168099714e-14
186,0.04439788684248924,0.08350999653339386,2.6214399168099714e-14
187,0.04439789056777954,0.08350999653339386,2.6214399168099714e-14
188,0.04439788684248924,0.08350999653339386,2.6214399168099714e-14
189,0.04439788684248924,0.08350999653339386,2.6214399168099714e-14
190,0.04439788684248924,0.08350999653339386,2.6214399168099714e-14
191,0.04439788684248924,0.08350999653339386,5.242879833619943e-15
192,0.04439788684248924,0.08350999653339386,5.242879833619943e-15
193,0.04439789056777954,0.08350999653339386,5.242879833619943e-15
194,0.044397883117198944,0.08350999653339386,5.242879833619943e-15
195,0.04439788684248924,0.08350999653339386,5.242879833619943e-15
196,0.04439788684248924,0.08350999653339386,5.242879833619943e-15
197,0.044397883117198944,0.08350999653339386,5.242879833619943e-15
198,0.04439789056777954,0.08350999653339386,5.242879833619943e-15
199,0.04439788684248924,0.08350999653339386,5.242879833619943e-15
