,loss,val_loss,lr
0,0.5826005339622498,0.8410651087760925,0.0010000000474974513
1,0.5792161822319031,0.8371939659118652,0.0010000000474974513
2,0.5758392810821533,0.8333306908607483,0.0010000000474974513
3,0.5724585056304932,0.8294724225997925,0.0010000000474974513
4,0.5690769553184509,0.8275463581085205,0.0005000000237487257
5,0.5673889517784119,0.8256227970123291,0.0005000000237487257
6,0.5657123327255249,0.8238006234169006,0.0005000000237487257
7,0.5640528202056885,0.8229072093963623,0.0002500000118743628
8,0.5632245540618896,0.8220160007476807,0.0002500000118743628
9,0.5624075531959534,0.8211150169372559,0.0002500000118743628
10,0.5615898966789246,0.820660412311554,0.0001250000059371814
11,0.561180591583252,0.820202648639679,0.0001250000059371814
12,0.5607709288597107,0.8197422623634338,0.0001250000059371814
13,0.5603610277175903,0.8195107579231262,6.25000029685907e-05
14,0.5601558685302734,0.8192784190177917,6.25000029685907e-05
15,0.5599506497383118,0.8190453052520752,6.25000029685907e-05
16,0.5597454309463501,0.8189283013343811,3.125000148429535e-05
17,0.5596426129341125,0.8188110589981079,3.125000148429535e-05
18,0.5595399737358093,0.8186934590339661,3.125000148429535e-05
19,0.5594372153282166,0.8186346292495728,1.5625000742147677e-05
20,0.5593858361244202,0.8185755610466003,1.5625000742147677e-05
21,0.5593344569206238,0.8185165524482727,1.5625000742147677e-05
22,0.5592830181121826,0.8184869289398193,7.812500371073838e-06
23,0.5592572689056396,0.8184573650360107,7.812500371073838e-06
24,0.5592315196990967,0.8184276223182678,7.812500371073838e-06
25,0.5592057704925537,0.8184128403663635,3.906250185536919e-06
26,0.5591928958892822,0.8183979392051697,3.906250185536919e-06
27,0.5591800212860107,0.8183830380439758,3.906250185536919e-06
28,0.5591671466827393,0.8183756470680237,1.9531250927684596e-06
29,0.5591607689857483,0.8183681964874268,1.9531250927684596e-06
30,0.5591542720794678,0.8183606863021851,1.9531250927684596e-06
31,0.559147834777832,0.818356990814209,9.765625463842298e-07
32,0.5591446757316589,0.8183532357215881,9.765625463842298e-07
33,0.5591413974761963,0.8183495998382568,9.765625463842298e-07
34,0.5591382384300232,0.818347692489624,4.882812731921149e-07
35,0.5591366291046143,0.8183457851409912,4.882812731921149e-07
36,0.5591350793838501,0.8183439373970032,4.882812731921149e-07
37,0.5591334104537964,0.8183431029319763,2.4414063659605745e-07
38,0.5591326355934143,0.8183420896530151,2.4414063659605745e-07
39,0.5591318607330322,0.8183411359786987,2.4414063659605745e-07
40,0.5591310262680054,0.8183407187461853,1.2207031829802872e-07
41,0.5591306090354919,0.8183401823043823,1.2207031829802872e-07
42,0.5591302514076233,0.8183397650718689,1.2207031829802872e-07
43,0.5591298341751099,0.8183395862579346,6.103515914901436e-08
44,0.5591295957565308,0.8183393478393555,6.103515914901436e-08
45,0.5591294765472412,0.8183391094207764,6.103515914901436e-08
46,0.5591292977333069,0.818338930606842,3.051757957450718e-08
47,0.5591291189193726,0.8183387517929077,3.051757957450718e-08
48,0.559128999710083,0.8183386325836182,3.051757957450718e-08
49,0.5591289401054382,0.8183386325836182,1.525878978725359e-08
50,0.5591288805007935,0.8183386325836182,1.525878978725359e-08
51,0.5591288208961487,0.8183385133743286,1.525878978725359e-08
52,0.5591287612915039,0.8183385133743286,7.629394893626795e-09
53,0.5591287612915039,0.8183385133743286,7.629394893626795e-09
